Frame,Time,M Gaze,P1 Gaze,P2 Gaze,M ASR,P1 ASR,P2 ASR,
3628,72.56,P2,,,,,,
3629,72.58,P2,,,,,,
3630,72.6,P2,,,,,,
3631,72.62,P2,,,,,,
3632,72.64,P2,,,,,,
3633,72.66,P2,,,,,,
3634,72.68,P2,,,,,,
3635,72.7,P2,,,,,,
3636,72.72,P2,,,,,,
3637,72.74,P2,,,,,,
3638,72.76,P2,,,,,,
3639,72.78,P2,,,,,,
3640,72.8,P2,,,,,,
3641,72.82,P2,,,,,,
3642,72.84,P2,,,,,,
3643,72.86,P2,,,,,,
3644,72.88,P2,,,,,,
3645,72.9,P2,,,,,,
3646,72.92,P2,,,,,,
3647,72.94,P2,,,,,,
3648,72.96,P2,,,,,,
3649,72.98,P2,,,,,,
3650,73,P2,,,,,,
3651,73.02,P2,,,,,,
3652,73.04,P2,,,,,,
3653,73.06,P2,,,,,,
3654,73.08,P2,,,,,,
3655,73.1,P2,,,,,,
3656,73.12,P2,,,,,,
3657,73.14,P2,,,,,,
3658,73.16,P2,,,,,,
3659,73.18,P2,,,,,,
3660,73.2,P2,,,,,,
3661,73.22,P2,,,,,,
3662,73.24,P2,,,,,,
3663,73.26,P2,,,,,,
3664,73.28,P2,,,,,,
3665,73.3,P2,,,,,,
3666,73.32,P2,,,,,,
3667,73.34,P2,,,,,,
3668,73.36,P2,,,,,,
3669,73.38,P2,,,,,,
3670,73.4,P2,,,,,,
3671,73.42,P2,,,,,,
3672,73.44,P2,,,,,,
3673,73.46,P2,,,,,,
3674,73.48,P2,,,,,,
3675,73.5,P2,,,,,,
3676,73.52,P2,,,,,,
3677,73.54,P2,,,,,,
3678,73.56,P2,,,,,,
3679,73.58,P2,,,,,,
3680,73.6,P2,,,,,,
3681,73.62,P2,,,,,,
3682,73.64,P2,,,,,,
3683,73.66,P2,,,,,,
3684,73.68,P2,,,,,,
3685,73.7,P2,,,,,,
3686,73.72,P2,,,,,,
3687,73.74,P2,,,,,,
3688,73.76,P2,,,,,,
3689,73.78,P2,,,,,,
3690,73.8,P2,,,,,,
3691,73.82,P2,,,,,,
3692,73.84,P2,,,,,,
